,GSDMB,TXN,SLC5A1,NSUN3,HSPA13,SOX9,ZKSCAN5,AMACR ,LOC101060275 ,LOC101928625 ,TRIM36,B2M,EEF1A1,SERPINB3,C6,IL13RA1,GLUL,DNAJC6,ARAP1,LYZ,RAD50,PRUNE,LRRC8B,MAP2K4,RGPD3 ,FAM69A,PPP2R1B,TOR1AIP1,TNFRSF1A,ARRB1,ADH6,CASK,CEP57,SET ,HUWE1,ABHD17B,HTRA1,LOC101928826 ,AGPS,KLF5,NR2F1,CWH43,SLC39A14,DCUN1D4,EPAS1,SUGP2,MGAT4A,NNT,RPL23AP32,H3F3A ,GGCX,CIAO1,SET,TRDMT1,CD82,TRIM3,VAMP1,RRAGB,CCDC81,GOSR2,MYO5A,NDNF,SAT1,ARGLU1,NRF1,N4BP2L2,ULK2,RPS25,TRIO,COPS8,IL1RAP,RAB23,CPE,ENSA,UBE3B,ATP2C1,PTMA,SORT1,GLRB,STX3,MAT2A,XRCC4,GPHN,CDC42SE1,MED6,ZFR,HIPK3,FGF14,BCAS1,TMEM110,DNAJC12,ATAD2,ZNF225,RPL27AP ,FUT8,Y16709,MUC4,CDC5L,ABHD6,ST3GAL6,POT1,FKBP1A ,LRRFIP1,NPAS2,HSPA1L,FTL,NFATC2IP,RAB3GAP1,DLAT,YEATS2,TMEM45A,DUSP10,CTSS,CYR61,GAS1,EXOC7,BICC1,BMPR1A,SEC22A,PLEKHS1,IL5RA,LOC100506248 ,NOD2,METTL7A,RPL7,GUSBP11,SQSTM1,LIN7C,CUL5,STAT1,CFLAR,CLGN,TMEM242,SERPINI1,TTC3 ,CD74,ZBTB18,REC8,MARC2,YWHAE,PRSS12
GSM94110,14.8313677554388,23.6918355349893,17.2062734688909,18.0362677339443,14.199953010077099,13.9612092193763,12.8215393418435,12.8493167680768,21.741521099349,16.4019832255274,12.7179386951598,24.791517051484902,25.9213694132492,24.606270206582202,15.5692197618767,20.405463355434,19.284436366309702,15.051716867114799,19.272857873315402,22.4332477758824,18.0732880235988,19.9424851049699,11.8402271815823,15.5631831979972,19.210814522059,18.0730205502676,17.5338569065774,19.5382772218641,20.1123817987665,15.8228025912576,13.411489716819101,15.4443891195886,11.3373905612697,23.0689409589211,25.3568269792677,16.936755628650598,19.1939763501988,24.7046444472296,14.730129660893102,19.0016145492311,11.8213447439245,14.6228641442039,16.636247265528702,15.833023342694702,23.1202658153763,14.5266713648415,13.3683149573773,12.6292261266021,15.877291736611202,23.158414381033097,16.3080480582396,17.0493025746351,21.9422330022867,14.793941452532,19.8197037863222,15.2450836692874,17.4016139155669,12.6862197559156,20.343206063992398,13.824314095204999,13.7645965858151,16.8579784701595,23.331072174994397,19.9332658097087,17.1205966109109,17.8173404888908,17.6841731519125,22.8167805606199,16.2069392516704,20.399508220780902,15.1499469670779,13.9234054605029,16.6937712293927,22.2695639589329,18.7190832511382,16.4802477089778,23.172476700915002,12.130035045276399,15.732035038314201,18.837781774721,21.2234345167548,15.2147757623416,16.0060259572156,20.345221015831,12.238836610592202,16.4618055771184,15.0166716115727,15.7424048699383,20.6401059464929,17.5278871149998,15.825319722403,12.1925434453959,12.0671454232495,16.7003203966793,17.876331342721702,22.8807198548947,21.910277499336498,17.311910125009998,18.6559835756293,12.3791122532194,15.942938173074399,20.680342249380203,20.124657862314898,17.4803987794833,17.5913262201271,25.229238345042102,13.654524189230399,16.0889056266554,16.771718851737802,15.940369236980601,14.916768265368201,15.303131000324399,16.5471601175553,15.3898240038118,14.0557430282014,18.480147160761998,15.2788658403102,15.9664260045725,13.3585070568692,19.158889899433,16.8156916072733,22.9103899257762,15.6173123108511,22.237128667064997,24.7732716459123,18.797013576021,22.4927903751913,12.507443610489899,19.4425392112386,21.599121577874996,17.1477924790799,12.0120226993746,16.7848718233063,15.9947161345344,21.8472601694666,23.0927287981079,10.856513237340899,21.713923350589898,16.1527444668262,12.953130233446599,15.0152168929184
GSM94111,13.491229866369201,23.2709720148965,17.750162471753498,18.6531316875346,14.406618004781,15.8964410109906,13.207150318627502,13.455793921222,19.9538361713441,16.0688806433274,13.606300828653,25.0682411440186,25.748895587889198,23.6532352619503,17.248681379577498,19.290897618857702,20.1484541888332,14.0171337479798,19.8727677238123,21.902225648069,17.9691101055739,19.0850270522083,12.003610899305698,15.491945804174701,18.780264581184902,18.4453612122985,16.0623177827438,18.9112052405714,20.582477822078296,16.5322912645599,13.628240761826,14.7989740277454,11.349471108717799,22.9225976984005,25.475731854786503,17.5487467901453,19.2307701727271,24.7526978063391,15.6090816435346,17.0348365681314,11.693422283559201,15.4174776346415,16.6403612954323,16.50034601575,21.6105735752349,15.3523965928209,13.6325523701368,12.7962854948937,15.4395558605245,23.2727048604616,16.9855513723564,17.6976263642268,21.672719997975797,14.8529839206636,19.4735367809433,15.1334278463869,17.5308308789932,12.5478891487939,16.9518615867654,15.283115845228298,14.1019470873172,17.1174916380734,23.4907833554327,19.273627764543498,16.9300468023019,16.7321051533117,17.2254228687102,21.4543279615167,16.554871809213,19.3339183518296,15.707413658815,14.2599716958501,17.0721613502281,21.7489761993137,18.224060291612002,16.370470483204798,23.3664665520069,13.4985234381303,15.3908218410809,19.8752702757156,20.2932242609552,15.0936450645817,16.959344569202198,20.4404620244506,10.9429833024904,16.9904440253629,15.1533841945263,16.0076501132003,19.680917370962,17.506054751576,18.0492788381757,12.8421373850515,12.726543873676698,16.1799499594105,18.0189097178745,22.9109938405095,21.2369524115921,17.873343595225897,19.5162322687478,12.8421373850515,15.1014627714442,20.747425185433702,18.9051099353526,17.619079808247598,17.9712736957095,25.2890016970054,13.434429650065201,16.7690757108785,17.185591875627498,15.5527059726571,18.2265669576841,16.4971249315076,14.4044607882024,16.8115187838324,13.9206294082476,18.7117490328355,16.2538153471173,16.1454226304309,12.829429369965,17.235147106919598,16.9381159710325,21.9899733839971,15.0409139667827,20.5611124446634,24.469743995431,18.3305399208921,22.235466475470197,12.8421373850515,17.9767195597966,20.6447700442887,17.4955874692152,13.2623247156495,16.8251977260065,15.9286351279934,21.572711869516297,23.825754300655003,10.8448936129601,20.4288413876517,15.6090816435346,13.254426353923101,13.444528366388798
GSM94112,15.2351372605671,19.3549192447123,17.1875337696114,18.786415045200698,13.5962487079371,15.2005047849192,13.4501601248593,13.5269181646129,21.163564735614703,14.9832488274835,13.821040942009798,22.029070680272298,23.8666646504177,21.5999335050862,17.6023973394675,18.2209095022275,18.0206666708969,15.2294254774177,20.1533719294245,18.8393686820699,17.1564882640076,19.3962299770284,11.691785439595701,16.2948854818933,19.6547577347861,18.4155198801507,17.649223880744,16.020893779713802,19.067874539552502,16.9651282073891,14.6306279111509,16.0604997986624,11.2314911676698,22.4679930138292,25.1401753619624,17.8784481696546,19.0178508635902,23.9120109854505,15.404275407940201,15.3157820361711,13.1659641970097,15.787436257740598,16.5275330784514,16.2959087051415,19.8150244680445,14.717628609865,13.6942257969595,13.055849937781701,16.8076626788732,21.1861045060669,17.7628129797869,17.4386303056698,20.6637403247045,14.9633147442834,19.4089358712319,15.2629366662654,18.6909065790051,13.235395815024301,18.26090039973,13.812700101813899,15.8884900810313,17.9901607625277,23.5906286969753,17.2090933838791,17.396458384566,16.7948305675442,17.3983966283336,19.645273401059498,16.7148533335638,18.8479008309813,16.1402736476791,15.183350494466602,16.9263760082661,21.3820867472576,16.6072001675904,16.008521601200002,20.460659723408398,14.163409084721199,16.246923693286803,18.228481685412,20.559557724359898,14.9526467859636,15.919859082574199,18.8276494251827,11.225602338185901,16.4690901899493,14.899811769232,16.3960798412308,20.0119144506858,18.1368761378889,17.622740142965302,12.8424779271253,11.590310853824398,14.867732057872,17.4824304939082,21.031724724902897,18.1942910948551,18.300468944395,18.387033268474198,12.717478946182702,15.485018546265099,18.7510655757128,19.2895391550559,17.6578914070623,17.1233325204076,24.695645594887303,15.3820202727173,17.0822096392344,17.5171408279188,15.0994923485458,15.311928713227001,15.773631738774,14.0278685911516,15.3783556780307,14.026916871495501,18.775869512460698,15.7465680164589,17.289563303321998,13.319128821425,16.5893677779646,17.150967235974,22.2976415379644,15.9791214523254,19.377532575993,23.151281983144898,17.0374686390385,20.584257487957803,13.8270718488954,17.4196207297065,17.626683975835,17.7193849176351,13.0240066456462,16.9218072538643,15.746116574900299,20.8468576666276,21.3320171581596,11.780465035551499,20.642518857520603,16.0192637131425,12.4061027994617,15.382795551171
GSM94113,15.130959405153199,22.185120494169798,17.5611812913574,18.3415238919855,14.7176607426856,15.5999847753404,12.197361080573701,13.398385577090599,21.3281061140429,15.6721535424895,13.3917235480115,25.154814405927,25.823212047500302,23.7223773345224,18.0814302285358,20.129163818150204,18.9716578383709,15.1075328558202,19.3472858197037,20.6520683221989,18.4520291704475,20.0543137243556,12.0635546353771,15.954306674219001,19.0195333540562,18.7245181199686,17.709982726511,18.735268426564,20.2342183221109,15.9987816329396,13.2158889271407,15.7476468378197,10.9565023946186,23.0499359023461,25.336191125260598,16.6744999512842,19.964340475337302,24.5707911387302,14.783811696221301,18.4300993769859,12.9137250590781,16.082744358576498,16.8701413467789,15.9294464316704,22.9007972581376,14.5148829242928,13.0637225034092,12.2703833784322,15.8557115373251,23.2474366835405,17.222484277999598,17.4956431012648,21.6704448324397,15.309754887871001,19.8527343446227,14.7059253988046,17.3162899613336,12.2500408827901,19.2344234189181,13.655976542536601,13.4072570232535,17.3987178770115,23.7624931670599,20.839358023439,17.773594515191,17.7966816312212,17.5525142013914,22.640844645175502,16.063102263192903,20.4811456088154,15.470911210345498,14.7088272164127,16.6348262818797,22.1705661596459,18.9008041515431,16.3045470429486,23.8268278377137,11.8181369470493,15.3814597153986,19.2958765905037,21.2032049457793,14.8906144173036,15.7604657540437,20.2436755684871,11.733610078805402,16.0905583945351,14.6221829056749,15.6496885880469,20.1390599033946,18.0322185766589,16.8633858137749,11.923230081993701,11.3391604568311,15.850628394227,17.6335793709107,22.8945689406267,21.876843246117403,17.4866771324705,19.2266681789194,12.381066590171802,15.485688107348901,20.515486260783,20.3035200145186,17.7579589333479,17.3221291192453,24.062990438076902,13.8768214769847,16.006899604336798,16.871780944056102,15.7649169738248,18.6735275442468,15.5124529340004,16.5531373880545,18.738890747378,13.214067123777,18.8570204762507,16.6908568081395,16.584352932279202,14.1623294560396,19.239884724449,16.6445133854293,23.4276044648705,14.979285311894,22.9792053081956,24.634460087463598,18.6017390678769,22.215235081080298,12.5937449269353,19.383179727117902,21.351188870569402,18.0573945886843,13.6122088225917,16.589291641175702,16.6017114001351,21.954761608576597,24.044763878583503,11.2316115108952,21.7317081341635,15.7356697451388,13.4709942763431,14.785357460772598
GSM94114,14.2686080298935,22.9050684372752,17.9786727852714,17.9888071949568,13.3511342884053,14.5922692847024,12.5779201589698,14.1173181819594,21.393619155719,16.891123061345297,13.513951567818301,25.282588805590002,25.992879802743797,24.4409021080787,16.2679991677275,19.9872092719606,21.259135447985102,14.906500971557,19.479291095822,21.5519479354688,17.992589444010502,19.6170236443666,11.8033481542445,16.3968036442903,19.1743542184918,18.224207379636802,16.9263171173803,20.1698897675541,19.7825535692269,15.9681477481317,14.1025036101432,15.480498367609199,11.3251246256506,23.117175647391402,25.508784401793,17.8676384518435,19.6736728924282,24.933656876982504,15.3868921467169,18.4201554255444,11.8816715047827,14.9713289500031,16.338797618786998,15.6039723688931,23.286436015918902,15.118339038148601,12.4115413165258,13.5103007099298,15.719821208900001,23.5787324231246,15.749586766897199,16.7004822826585,21.911782238148596,14.9263686946503,19.7188236072794,14.9577950877598,17.6459517120504,13.3106860789945,20.2779884415285,14.144565574933601,13.5769476369428,16.8157809261166,23.1921248849458,19.5066056224043,16.8590216352382,17.4435544392411,17.5484873934122,22.766400113917097,15.911908426307699,20.241132756267103,15.6711813012285,14.1355027102074,16.9183010406123,22.0413619255562,18.6685302696128,16.6788680436002,23.845606699332098,12.2480431390587,15.2573538244018,18.461030733537,20.685988465380596,14.3355239980331,16.7150600958562,20.1612920180799,11.3096266010777,16.8623597732736,14.8437864408494,17.3952011343041,19.1219542721649,17.4536677882029,15.870937301214301,12.2931798443561,11.5207027175891,15.8573828167405,17.3228985721425,23.0889782570297,22.347544387280802,18.232591052792,19.5034970818419,11.7873407013831,15.2638798761223,20.6461732898737,20.077644011211298,17.7375519392716,17.2524281509707,24.899048048413903,14.6984314608425,16.920638038906098,17.5421975573616,14.8584168788867,14.6041177965757,15.8263531038077,16.6028747838875,15.41265704111,13.5581762770841,18.2841760691589,15.462218231646002,16.8493862855524,13.4242867677166,18.8829374800229,16.2799780707352,23.070236281072496,14.834156271896898,22.6293688847935,24.475195478750198,18.0665038056974,22.252971624353897,12.7478190546882,19.0492370649041,22.255269271414598,19.6876832748649,13.298734693613099,16.5842081993211,15.718816213615801,21.654933125614303,24.4138509459162,11.319261676980402,21.3919095708544,15.636887995772899,18.3669108766414,16.0680143999297
GSM94115,13.1765169616062,23.5879244360559,17.0400163188802,18.3005202741978,14.669026780371299,15.098825144286002,13.5986439645703,13.639260452578801,20.8529487743708,17.6872776406699,13.5857983715118,24.4734876669953,26.0214701970945,24.1877753098707,15.889763961182199,20.5045315921799,20.2764799060582,15.1928079278016,19.0679532743818,22.236540005806,19.343190886555497,20.089163360540798,12.1763633173393,16.672557754563,19.194984096128,18.3820195913063,18.4216182518113,19.2294502920407,19.9617541520286,15.4838706229528,13.510963659761499,15.0486042346418,11.4174616872038,22.5690443928207,25.3319764177268,17.003697941918,19.5980291047041,24.7201397866072,15.931162355939701,19.030114460965997,12.180904793296401,16.4282046278522,16.5114380420206,16.3197385962919,22.9437851092689,13.792783060657301,13.812536781968701,13.0215920746776,15.3247759929771,23.438009299481898,16.710092859396898,18.231345821433,21.4995056323019,15.1892922698437,19.4082107881898,14.093167992572699,16.5102371118163,12.732457565866099,21.2201288519651,13.9221355805744,14.1012367434531,16.498686624282,23.5616756521354,20.066838689997702,18.0491785010182,18.017861998029503,17.6555494343938,22.7551765273137,16.3330891930623,21.0786341145076,15.3124412778181,13.5050784435807,16.4736143844998,22.6046329576279,19.7173452514089,16.689611279252098,23.522754233209,10.9523659742819,15.3740750372703,19.753652011161,21.1244900210837,15.0088207494633,16.1976658754764,19.782535588868,12.470291328618499,16.4576849163236,14.6744868149226,15.6697478031726,19.6893684516033,18.4652081795717,17.2168815929249,12.3636496744763,11.4181927682863,15.7537200242474,18.7535646830232,22.5102144627512,22.125133287018798,17.6701875964771,19.7104921249432,12.208706285284102,15.641325492863,21.5196357833098,19.3768801115893,16.7024341200881,17.3990707120277,24.7981169250809,14.1009950685729,17.1017063636317,17.0225225294839,15.948670714456401,16.126577232753,15.2513392170999,17.0836191813294,17.9429924127485,13.318614063105901,17.8343407578205,16.8831119813869,16.0384691187827,13.968724651792499,19.0856335901087,15.9381592208454,22.7556840683566,15.9219795469354,22.6917659216261,24.905493663430697,18.3998248847422,22.1583651783263,13.0387886143393,20.721391943217903,22.057128938725,17.7373075761269,15.288944460685201,16.2448198082425,16.416698377257198,21.808387262065597,23.6178055286842,10.473905706662801,22.077508699043502,15.2737478174656,14.852238922538701,14.9779213025092
GSM94116,15.6266051129745,23.591048307015797,17.1506289311797,18.2986642135408,14.3820702615783,14.614602734575,12.2613470516983,13.4397593500416,21.6627280870064,16.581153083406697,13.4658346784796,25.264548605494,25.7900966186453,23.9194451117611,15.6752594911361,20.0608989882161,20.0771149003082,13.725414721979,19.6894075409827,22.1067921198344,18.260177294978803,19.8915147748287,11.775088012494098,16.1572411281012,18.626276035323,18.2630565197336,17.8069194955178,19.55460824385,20.0608976430799,16.0966508662809,13.4071288111309,15.711125902986101,11.2831412275131,23.0506691073505,25.4014218830981,16.6737318000059,18.8194654833361,24.682304551041398,15.1489533794542,18.0758770581823,11.3812398512267,15.102494216949701,16.720195826872498,15.860032532884201,23.379631441077603,14.8265149267891,12.796193708075501,12.7640750591438,16.2047675954932,23.662641511491,16.0890236905634,16.6504441156601,21.952411672337398,14.6867702127571,20.1367800384894,14.780274690058299,16.9877556487897,12.6530484644985,20.531581394543103,13.4859431117203,13.753342681284899,16.5858801181908,24.1132594885878,20.824258342457803,17.6695845076198,17.4486455793174,17.4003748647555,22.391636010803,16.213279450073802,20.1226394123386,15.542547465069202,14.284664838068,16.245243378739,21.9733590447246,19.1815229698617,16.1145148383786,23.7027243264505,11.363386165529601,14.8687494608906,19.6612305632081,21.351901775273898,14.1904539286794,15.6875819945801,20.5771599175241,12.283241879726301,16.6108893283007,14.3814317617726,14.5378640693121,20.371218115299897,17.244924290657,16.279504922905097,11.946800602152098,11.3587242730443,15.5839153492849,18.036674535836703,22.7101898446055,22.978164410249402,17.5190644954446,19.3338561492492,12.6602633417862,15.6623746663978,21.040685423617,20.041824264458498,17.468103936236503,16.636288944667502,25.275398031694102,14.0783322538201,16.116604407872,16.515030379467397,16.385189306521198,14.0397390293087,15.092926624943901,16.910790957106702,19.601913990982002,12.575159409194,17.7923925070715,15.3976216498328,15.934467323360199,13.8469558375619,19.2440995313306,16.1238516501528,23.1749951796253,14.700673334662898,22.630930470333503,24.4941460981818,18.7445312157923,22.3690885823904,12.438591612738401,19.5276800866081,23.180234065912103,18.8571418535186,12.0009097978452,16.2896206958852,15.8419599900564,22.1604665869484,24.6198255577968,10.6950096962436,21.747512669386,15.586720578730699,14.4901490260842,14.749238657346
GSM94117,14.165694116487499,23.0722182671057,17.8181552502116,18.2814764890236,14.0051550952973,15.9448913413042,12.8134987002296,13.7380797970724,21.5933496898084,15.7367124319716,13.259157090504202,25.1489084697318,25.9141098603357,25.2859525166056,16.775308591101602,21.2090385115471,20.720526861958,14.9368356759226,19.5028200711341,20.7197624556856,18.4452205035167,19.9278732817246,11.8642076455665,16.0674007654527,19.420824040059802,18.860941734107,17.8070644229564,20.336819868213396,19.2898762456416,15.8328159915633,14.048204386789301,14.9297757662446,11.6925961301507,23.460852899263898,25.348811123991098,16.9681617211404,19.3651933592862,24.951373868682197,15.784736289663801,18.579795445106498,11.1871748456488,15.4080740385721,17.1404888725636,15.7067088834837,22.7235771430507,13.6654282751841,13.2791072641507,12.2959522841003,16.06808458448,23.7418586761024,16.1663892281247,17.510317410979198,22.117759682261998,14.561384702013001,19.382757956832798,14.869540702792602,16.493316682741,12.920575800169999,21.017309029200103,14.314780296952101,13.3643976814707,17.4901757732816,23.5757002987661,20.771710911566103,17.6995360679551,18.138006022716,17.7931620526434,22.605593534300098,15.641852838010898,20.945735974452703,14.7086434366324,13.7089083358014,16.449942275665602,22.356734114709397,19.210600704964,16.6773380132617,23.8384419901659,12.1693621505376,15.741414572982999,19.7259311407428,21.3192025193429,15.2368915618513,15.7526729007939,20.5324180645048,12.0512404139817,15.9662639428557,14.5185618662791,16.9458204721154,20.0532678104153,17.9967786912022,17.8674089723558,11.9586966236841,12.068300185989001,15.8643086847443,18.066344527291,23.6602748234862,22.4513382451166,17.9550677264161,19.5514027720185,11.7192377704616,15.9331605080114,21.218666105894602,19.930101782679902,17.2108912013336,16.8466745539208,24.319139297381703,14.3171695662771,17.046751804895198,17.529398089756402,15.741841365704198,19.1116030664828,15.526535697972601,15.8129725215373,15.888371667261401,13.557390149933898,18.8127562330945,15.781422727632698,16.4040484900258,13.6914362445145,18.1554695686924,15.722241919230399,22.4426135336685,15.1129440253827,22.805765725034497,24.601515039924703,18.366499761162302,22.475885289073698,12.547929067758401,19.819819535515798,21.7802193667872,18.2657256643096,13.6954156336202,15.3767377596564,16.2326172177293,21.9545078287034,24.0575115259349,10.789349535225401,21.7479433421259,16.0757337526451,15.0959768745133,15.293883547371001
GSM94118,13.9716951172017,21.2500973515752,17.6331541209391,18.4379119923823,14.4457883516045,15.0979943906705,12.0463158728079,13.666040225191,20.753511875757802,16.2462795732505,13.3118246937138,25.3493477752296,25.2121061335988,23.7834235432235,18.4701219803282,20.0836140408206,19.1410408504005,15.5013918622946,19.2146375615039,21.372791067887903,18.1797774666801,19.652015812877902,11.7948726529436,15.9626756288071,19.7751110877851,18.2391602706496,17.7474283743984,19.8005467597202,18.9676402153845,16.0034307953818,13.925403144786,15.4676687313301,12.600670855108401,22.867142142347,25.4543463948472,17.0257354781135,19.973331707422,24.5390958290622,13.7989819921882,17.5825766522883,12.4959739191204,16.0766273774343,17.110760285511798,15.005656823631499,22.818993098305,13.8799042199514,13.282077813730899,13.204250882582201,16.3471747468703,23.364390268693498,17.6137276770579,17.0957768369121,21.5566816968213,15.0483599785459,19.1945381774136,15.397866099433099,16.868973478696702,12.904517395936299,19.0124655885579,14.9701182766065,14.229020479068,17.3554795987369,23.6999342976867,20.668918729732198,17.658204426864398,18.4217941569164,17.871329500406098,22.180329078936197,15.8006512489075,20.5424654666654,15.923192201598699,14.5137023785608,16.5722357225793,21.918647948854503,18.1211063885783,15.9016925854874,23.6696106967198,12.824393782452901,14.996792948449201,18.9620386537652,20.709123967134204,14.158966090196,15.8283065808644,20.005164280154002,12.2424149946621,16.5706530560919,15.44021993162,16.474478929463203,19.7631006763961,16.541999746831,16.594117567301,12.537801652609899,12.0873524587701,16.6021448334307,17.1194197230378,22.014641332609003,20.555495116627,17.790672628674,18.4179219443202,12.2552008529902,15.1832102846295,20.119069367623,19.7136595466035,17.4535717682224,17.1447013420939,24.0721047850991,14.412951990660401,16.6327778154604,17.036196375910897,16.3263750859089,20.6311574818604,15.8412154034622,16.3512593188167,19.494762116605898,14.444031149104099,17.8427771725861,17.603477463889302,15.8996881351115,14.399765872364101,18.2072489157107,16.7199177794493,22.4117989785951,15.251887533691999,22.3243383655252,24.4180375738566,18.0488593892674,22.184348191425798,12.2809989118311,19.2322155564787,22.0373721290078,17.342650577707598,15.393664594872401,16.9739347687177,15.841976399054001,21.0159361275262,23.6306156266002,11.375175674618202,21.4485116767038,15.7944478188567,13.4594959645735,14.923086380292501
GSM94119,13.7559507737151,22.781527390334603,18.160162144843397,19.0681270830368,14.8502414196372,14.5309259281236,13.498365276969,13.4580382207887,19.549595083846402,15.1515975990638,13.9468258142433,24.466534884055,24.8687654160979,22.9413196577195,18.0571809276585,20.8077877218845,18.946964003761,15.5768282722705,18.6585034599756,21.5699476855049,18.2510010806598,19.7074031316065,11.6758440438411,16.224779207598402,19.698935206467002,19.2683566802486,18.064607078465798,18.5428174034897,19.3467050596765,16.6337746239685,13.4038025712156,16.476941221419,10.4611862500273,22.1416854739908,25.3507031471771,17.6096120083227,19.8054467489693,23.8917921627879,15.606074774538099,17.587595798982,12.3430480271991,16.7349963242007,18.1563158269944,16.795002118790702,21.4009133964994,13.238765230768601,15.6835296667853,12.496317857408702,16.0585971832629,23.237148784418,17.5454657904851,17.976509138700003,20.5856909483073,15.7858811321445,18.4819934720515,14.9691849957779,16.8595552193562,13.523204792422401,18.7392423144267,14.7150989738575,14.483748638037499,17.5435991009998,24.177612670707802,18.4485859046173,18.798304790529098,17.8742542414171,17.3414765850162,22.2289015817385,16.8648894952047,21.0467595868719,15.7693724113611,14.891624983815,16.8042857367618,22.140776520040003,18.6077358493379,16.7109071137758,22.296888633068697,12.027242251753002,15.6871174665546,19.0041549871017,20.4246773234649,15.1813106857634,16.714501827855198,19.8182788591062,11.330459209859999,16.3076193084729,14.6013177881991,15.970709558918701,18.621186735237302,18.7203999477453,18.4052518865427,11.9358665451748,12.019173934154399,14.965632360494501,18.3624976728827,21.0787094425369,19.271533347060902,18.3024160842067,19.0044853909787,12.2687503465025,15.5827029435948,19.992215057845797,18.9603029138552,17.0360871612318,17.8381314734021,24.700389208261903,14.3893472280476,15.6862425121246,17.146953627808802,17.2878985005325,16.3416818285199,15.4474129880057,14.8365652507307,17.9001261102597,14.242135064473,18.527915374387,17.8090898168873,16.2942620876723,14.090125868662899,17.9848778327225,16.6200512504316,20.0824087766871,15.966172781985899,21.8775790949923,24.7371627039235,18.1999360808256,21.586477457356,12.5272753929633,19.575714623019202,20.5290080673793,17.7135248934764,15.137288931038599,17.5149079382076,16.4482165845018,21.380345717989,22.210371279889102,11.951977156051099,20.2707293250641,15.0053847550809,12.6699605301785,16.1114106125241
GSM94120,14.4712860802228,22.0519175492141,18.2068651855769,18.0664643968433,14.1604028177602,14.6927382921115,12.626929313900499,13.0149217842618,21.746072792347,15.7990528584997,13.270569641619701,24.8628894397903,25.784271229618,23.673083158232103,17.906965712187098,20.0101975918033,19.2476151343909,14.614799845417,20.0217286822974,20.9623167026856,18.0308047743539,20.022819758389797,12.2328943119009,15.814449396415199,18.7926961070289,18.232119465902098,17.4884379142622,19.2299165820844,19.8690991063121,15.858707762574799,13.972108092898099,15.193696497447998,11.425309236444301,21.931188269331,25.321861496689802,16.878310757417,19.2113505092025,24.639720420436298,14.9182576217598,17.8634986366051,12.041940798427,15.509406262338402,15.7572558423384,14.2126760499495,23.036319448533803,14.6763998885509,12.823936128164,12.092567198243101,15.9432001065557,23.535596315843602,16.229776352895698,16.926158846406,20.5438357172959,14.940427734817101,19.9726640574641,15.191796700772999,17.3834849554318,12.710322078678,20.0311582368322,13.9838991409031,13.4782896264465,17.9632337209486,23.3480956248657,19.4987926169592,17.5403821798632,17.282691096882502,17.3993708753007,22.584006810454902,16.2034026521807,20.5206533459366,15.4921497243272,14.1787466244399,16.8243741331762,22.2099394543934,19.0475372361927,16.4510366033341,23.508192931203,11.4802797144569,15.4444424773441,19.1612346942312,20.713727009635,14.3540018974777,16.273652530671,19.550628492973402,11.158328270701801,15.567984492098299,14.148507193347,16.37870060822,19.1046222995579,17.910577230618003,16.5770984710773,11.6456543375324,11.383774048891999,16.522146032901,17.7446680932662,21.9796097279718,21.7793064063504,16.8301991772007,19.5490755076817,12.7298091569676,15.632222314371,20.625131872010897,19.5149282260859,17.8725935890313,17.3663797944902,24.295010518095598,13.6427623140968,17.1514512798457,16.2385685800136,15.0819512948864,20.1966353794366,15.310643942217299,15.924058874721801,15.5533625723765,13.7686226845811,18.8643065704169,17.1705855208642,16.0221609779272,14.0750726801396,19.2598029080848,16.099555784219397,22.9347007716812,16.3510838822379,22.916915734782602,24.4775248651551,18.2966393188822,22.173947841256002,12.564376371942101,19.3005961906724,21.5631195370927,17.7692261206164,13.7706010632306,16.7171707063238,15.903229806211701,21.930113809426,24.4247207103018,11.3782947617415,21.7612634443878,15.780217523709299,14.480778406130801,14.816402221058201
